,Unnamed: 0,product_name,product_id,listing_price,sale_price,discount,brand,description,rating,reviews,images
56,56,Nike Air Max Tailwind 99,CQ6569-001,15995.0,11197.0,3.0,Nike,"The Nike Air Max Tailwind 99 has a storied history, beginning in 1979 with the original Nike Air project. To celebrate 20 years of the Tailwind, this model blends elements from several decades past. An OG colourway nods to the shoe's initial debut back in '99.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/dc7054b9-3faf-41e1-aaa6-53db7b2f1d0c/air-max-tailwind-99-shoe-995B05.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e849780e-c482-4c94-9431-54949432ce27/air-max-tailwind-99-shoe-995B05.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/4e185e4d-b8e9-4999-8d31-679a3d360e74/air-max-tailwind-99-shoe-995B05.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/ee35467c-6be5-40ed-8f11-f1857690c2d9/air-max-tailwind-99-shoe-995B05.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/b3e95f9f-fdca-4891-8378-af7a9a30d696/air-max-tailwind-99-shoe-995B05.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/f4b1b27a-b9f6-4492-96a3-10899afdc828/air-max-tailwind-99-shoe-995B05.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/826797aa-d2e5-48bd-be10-3bd8881d042b/air-max-tailwind-99-shoe-995B05.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/f7793af7-b4ae-4fbf-a686-45fc8c6bde16/air-max-tailwind-99-shoe-995B05.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/5a66efd4-e3b9-4aee-aa7d-701597daf88b/air-max-tailwind-99-shoe-995B05.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/fd684be9-ffa8-45de-8956-0f2bf90c4a2c/air-max-tailwind-99-shoe-995B05.jpg""]"
57,57,Nike Mercurial Vapor 13 Club IC,AT7997-606,0.0,4995.0,18.0,Nike,"The Nike Mercurial Vapor 13 Club IC is made for high-speed play. A synthetic upper wraps your foot for streamlined speed, while a rubber outsole gives you the traction you need to strike fast.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/e231e5f0-f009-4117-9861-75a3ce3cb9e1/mercurial-vapor-13-club-ic-indoor-court-football-shoe-R2j3D1.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/91268529-c0ea-4cb0-80e2-6dfbc86a5b84/mercurial-vapor-13-club-ic-indoor-court-football-shoe-R2j3D1.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/840273f2-eb60-4891-a686-cb0d1988c620/mercurial-vapor-13-club-ic-indoor-court-football-shoe-R2j3D1.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/8baf7e32-36ad-46e6-9a33-f134ec0d43f9/mercurial-vapor-13-club-ic-indoor-court-football-shoe-R2j3D1.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/3e455b55-f988-43eb-a763-2eecd24b8106/mercurial-vapor-13-club-ic-indoor-court-football-shoe-R2j3D1.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/842d311e-d31a-45b9-be41-bfddcf06a7cb/mercurial-vapor-13-club-ic-indoor-court-football-shoe-R2j3D1.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/54f9ee6f-a53c-4e7a-a3a8-0c47c3ccd022/mercurial-vapor-13-club-ic-indoor-court-football-shoe-R2j3D1.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/6f29ff1f-17c9-4ea0-bc95-c7365b024497/mercurial-vapor-13-club-ic-indoor-court-football-shoe-R2j3D1.jpg""]"
58,58,Nike Air Max 95,CI3708-700,0.0,14995.0,13.0,Nike,The Air Max 97 shook up the running world with its revolutionary full-length Nike Air unit. The Nike Air Max 97 remasters the original design with bold new colours and flashes of gold.,5.0,1.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/c40c635c-85a0-473d-8ecf-8621bfc8f1a1/air-max-97-shoe-cNRrFt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/3b780136-b033-4d40-b569-8ca9cecf4b5f/air-max-97-shoe-cNRrFt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/5c6ad1d4-0896-41ce-9e35-f73a769f5f97/air-max-97-shoe-cNRrFt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/34540b1e-78bb-43cc-9aaf-f569da345d84/air-max-97-shoe-cNRrFt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/9145b037-85d6-4261-81ca-a87c14dcac78/air-max-97-shoe-cNRrFt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/124b5719-738f-4530-8e48-d347be13535c/air-max-97-shoe-cNRrFt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/bfb84987-408c-4971-a5e3-c0b6a950d5fb/air-max-97-shoe-cNRrFt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/40d5746d-fa80-4380-ac80-626f3db7c36e/air-max-97-shoe-cNRrFt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/2814263b-b47c-4ecd-a8ee-b6b38b1a3506/air-max-97-shoe-cNRrFt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/3e105556-f8fb-402e-b5ed-eea999ab0daa/air-max-97-shoe-cNRrFt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/d5235c97-6557-4412-b7fd-e0b8170f4023/air-max-97-shoe-cNRrFt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/8f65d687-8efc-4136-a340-1b3d3370ae2e/air-max-97-shoe-cNRrFt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/b62c50bb-c1c2-4391-9079-28fdc7c4c843/air-max-97-shoe-cNRrFt.jpg""]"
59,59,Nike Air Max Triax,CT1104-700,0.0,10995.0,18.0,Nike,"Keep your fire burning in the Nike Air Max Triax. It features the same iconic shape and large-volume Air unit as the OG, bringing back the classic comfort and style that's known and loved.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-860e9344-04f1-493c-a1e1-69158ea4f226/air-max-triax-shoe-7GbtPT.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-f23eda61-ced2-475e-b0d5-ebdbc8ff24d2/air-max-triax-shoe-7GbtPT.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-69bb7d1b-bbfb-48bd-b534-eebac536dac1/air-max-triax-shoe-7GbtPT.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-e85ea98a-349f-43e0-9434-e5bb51ff8e4f/air-max-triax-shoe-7GbtPT.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-f3c5eb93-7192-4f44-9ba2-7185fe198d91/air-max-triax-shoe-7GbtPT.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-db8b9403-96e1-460d-9aa1-3566225b7676/air-max-triax-shoe-7GbtPT.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-339a46c2-2e6a-4b50-8df9-17427b11d285/air-max-triax-shoe-7GbtPT.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-c7c6e456-4681-47d7-b4ce-3393123c65d2/air-max-triax-shoe-7GbtPT.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-7331667b-1f49-4c3a-bd90-7eadefe12576/air-max-triax-shoe-7GbtPT.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-8d9e8bd8-5c61-4321-a3da-5896e73822c0/air-max-triax-shoe-7GbtPT.jpg""]"
60,60,LeBron 17 Low,CD5007-102,0.0,13995.0,20.0,Nike,"Fine-tuned with LeBron's ferocious game in mind, the LeBron 17 Low has a sleek, low-top design that features a powerful combination of impact-ready cushioning and responsiveness.",3.0,2.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-efbc71da-43e9-4047-a78d-75615169d0a4/lebron-17-low-basketball-shoe-kFcJdF.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-11f3132d-52d4-4d06-960d-ceca72e99ed8/lebron-17-low-basketball-shoe-kFcJdF.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ce39376c-66fd-4d3a-a962-f336dc27d4dd/lebron-17-low-basketball-shoe-kFcJdF.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ff1dad07-c507-4770-b7ee-8f67b5f4cc5c/lebron-17-low-basketball-shoe-kFcJdF.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-4db87acc-e759-4a91-84c6-a545f586d6b0/lebron-17-low-basketball-shoe-kFcJdF.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-c28bc59b-108b-4cef-8058-8efc3c692097/lebron-17-low-basketball-shoe-kFcJdF.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-fd67e673-a292-4baf-8356-52e402a0e5d7/lebron-17-low-basketball-shoe-kFcJdF.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-98d6e615-1cc9-42cd-b396-abef89eff12c/lebron-17-low-basketball-shoe-kFcJdF.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-15fe4de7-113c-41df-9964-65c84faf53b3/lebron-17-low-basketball-shoe-kFcJdF.jpg""]"
61,61,Nike Mercurial Vapor 13 Academy Neymar Jr. TF,AT7995-104,0.0,7995.0,24.0,Nike,"The soft upper of the Nike Mercurial Vapor 13 Academy Neymar Jr. TF wraps your foot for a second-skin fit, while the rubber outsole helps super-charge traction on artificial turf.",0.0,0.0,
62,62,Nike Air Max 2090,BV9977-101,0.0,11995.0,14.0,Nike,"Bring the past into the future with the Nike Air Max 2090. Inspired by the iconic Air Max 90, the 2090 features Nike Air cushioning underfoot that provides unparalleled comfort, while transparent mesh on the upper is blended with timeless OG features for an edgy, modernised look.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-d95d7033-5a71-4d52-9e17-4a572c26ade8/air-max-2090-shoe-cJ657M.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-fa992b43-bcc4-48c2-ac10-da6a1f605d66/air-max-2090-shoe-cJ657M.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-d39600c3-519e-428f-8626-295c02797c41/air-max-2090-shoe-cJ657M.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-8593b95e-dba1-4e6d-978a-35cfde8b600a/air-max-2090-shoe-cJ657M.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-473db3bd-3623-41ca-93a6-3072c334decc/air-max-2090-shoe-cJ657M.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-95897c0e-3f8a-4b72-9bd8-6cb1ebfcc1c5/air-max-2090-shoe-cJ657M.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-6a817ed9-a5c2-4e3e-9776-a04ae2693f18/air-max-2090-shoe-cJ657M.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-baba7fa6-2736-467a-be6c-e652cec808c7/air-max-2090-shoe-cJ657M.jpg""]"
63,63,Nike Renew Fusion,CD0200-003,0.0,6995.0,27.0,Nike,"The Nike Renew Fusion blends stability, cushioning and durability for high-impact training sessions. A foam sole cushions heavy-weight, high-paced activities, while a midfoot cage locks your foot down to a flat, wide base for stability.",5.0,1.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-cb0a3310-1ff4-43b6-a771-f9273049b8e7/renew-fusion-training-shoe-MLRCBB.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-c7dad967-499f-4748-ac85-697d7400b5f3/renew-fusion-training-shoe-MLRCBB.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-6253f699-8adb-4861-a503-ba1e5b259d43/renew-fusion-training-shoe-MLRCBB.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-20c06e27-4a83-474b-bd22-a94f8c23be64/renew-fusion-training-shoe-MLRCBB.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-13338bf3-9f81-4f8b-8376-eba3ca545516/renew-fusion-training-shoe-MLRCBB.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-5cc37e01-f4b1-455c-9ae6-9152ed3638d6/renew-fusion-training-shoe-MLRCBB.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-99ef23cf-a392-4155-a2e6-75296786cc1f/renew-fusion-training-shoe-MLRCBB.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-af0f355a-a9ef-4dc7-94db-f5d794eae7f8/renew-fusion-training-shoe-MLRCBB.jpg""]"
64,64,LeBron 17,BQ3177-100,0.0,16995.0,30.0,Nike,The LeBron 17 harnesses LeBron's strength and speed with containment and support for all-court domination. It features a lightweight mix of knit and heat-moulded yarns that gives each one a durable look and feel. Combined cushioning provides LeBron with the impact support and responsive energy return he needs to power through the long season.,4.5,47.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-367ba978-1ac2-4f69-a4b8-c426bef917c5/lebron-17-basketball-shoe-JqmdXg.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-4f5a6459-a08c-420e-9a18-9e14a0334296/lebron-17-basketball-shoe-JqmdXg.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-21c7f99f-aa77-43fb-8d0f-ec06dd6a1c9e/lebron-17-basketball-shoe-JqmdXg.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-657e2688-71e7-4861-81ac-815edf955831/lebron-17-basketball-shoe-JqmdXg.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-fb214af6-ddef-4c4e-acd3-d0f8ffcc9348/lebron-17-basketball-shoe-JqmdXg.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-02d76368-8b0e-402e-b1fe-64da0b6c1919/lebron-17-basketball-shoe-JqmdXg.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-06972736-a17c-463d-ad1f-ebf234155751/lebron-17-basketball-shoe-JqmdXg.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-35160f44-641b-4997-a320-f7f061aac91e/lebron-17-basketball-shoe-JqmdXg.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-7fce63d8-e14d-401d-8250-ccefd02098c6/lebron-17-basketball-shoe-JqmdXg.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-7c9cc99f-c573-4b22-9bfb-59135db1983d/lebron-17-basketball-shoe-JqmdXg.jpg""]"
65,65,Nike Air Max 720 OBJ Slip,DA4155-400,0.0,16995.0,30.0,Nike,"Taking its design inspiration from top wide receiver and fashion icon Odell Beckham Jr., the Nike Air Max 720 OBJ Slip brings some serious heat to your feet. Layered materials like suede, mesh and webbing combine for an eye-catching, tech-driven look.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-f6b24b58-bcf9-4439-bba5-152013ceb8f5/air-max-720-obj-slip-shoe-3ZdbfC.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-541de393-4d6a-42c4-beb0-c463bbff1b9b/air-max-720-obj-slip-shoe-3ZdbfC.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-cb154ba5-4efc-4e05-b3e7-0fe3b3a2b7b3/air-max-720-obj-slip-shoe-3ZdbfC.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-dfbbfbea-873e-45d1-966b-cb25077a6767/air-max-720-obj-slip-shoe-3ZdbfC.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-deaac0bc-b75d-4d24-ab6e-dcae918d5bb7/air-max-720-obj-slip-shoe-3ZdbfC.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-a4a393bd-9f52-43a3-99a7-4e7611f69c2d/air-max-720-obj-slip-shoe-3ZdbfC.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-f3af7e33-d892-4f71-a1b4-d09d834651ef/air-max-720-obj-slip-shoe-3ZdbfC.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-76a2414f-7c0b-4b13-ae62-2c38dec90758/air-max-720-obj-slip-shoe-3ZdbfC.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ac4be920-1f10-4c7d-87c8-0ecab2c22575/air-max-720-obj-slip-shoe-3ZdbfC.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-d1063744-0ed4-4de5-9ba0-dc4273b4ad6d/air-max-720-obj-slip-shoe-3ZdbfC.jpg""]"
66,66,Nike SuperRep Go,CJ0773-010,0.0,7995.0,5.0,Nike,"The Nike SuperRep Go combines comfortable foam cushioning, flexibility and support to get you moving in circuit-based fitness classes or while streaming workouts at home.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-851979ca-6516-4d70-9c9f-8dc545aea89c/superrep-go-training-shoe-SMnpt6.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-7d0f1053-d3de-4dc3-b219-175dc0fccab0/superrep-go-training-shoe-SMnpt6.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-e8a80111-cd00-467e-aca2-79d78c80aade/superrep-go-training-shoe-SMnpt6.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-3dcc0a39-bee4-4a5f-8423-0daa4a9d1266/superrep-go-training-shoe-SMnpt6.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-24421cea-ad68-43b0-948f-676a5189add1/superrep-go-training-shoe-SMnpt6.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-65670a6e-161e-4e08-ab20-b60a3208f916/superrep-go-training-shoe-SMnpt6.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-cbbea17b-1f55-4eda-9445-18f696eb1e6e/superrep-go-training-shoe-SMnpt6.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-eb5e1abd-a64f-4fad-ba93-ef7baff51cea/superrep-go-training-shoe-SMnpt6.jpg""]"
67,67,Nike Air Max 90 Premium,CQ0912-100,0.0,11995.0,19.0,Nike,"The Nike Air Max 90 Premium is built in honour of celebrated Parisian bakers who define French cuisine and hard work. Nike Air cushioning under your feet feels softer than freshly baked brioche while a durable upper features a French flag and baking champion's wheat laurel on opposite heels. ""Fresh baked daily"" is written on the liner, nodding to those who feed the city of style.",5.0,2.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/901e5dfb-06fb-4a49-87a0-ffcac5f09378/air-max-90-shoe-ZJmChh.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/94c91d3e-216f-42e9-8cfd-5c3a56a4da0b/air-max-90-shoe-ZJmChh.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/8e32187f-18f7-4994-9c77-8c6e6b699ac3/air-max-90-shoe-ZJmChh.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/64201bed-f3f5-4a56-b956-600d8697a3ad/air-max-90-shoe-ZJmChh.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/b3370b52-55d4-4690-b8c6-86121de07a8e/air-max-90-shoe-ZJmChh.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/36be8b18-81ee-4533-bc65-d5aa2cac2176/air-max-90-shoe-ZJmChh.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/c0bf024e-fe0a-4938-8c97-a719c31992fb/air-max-90-shoe-ZJmChh.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/c879c26f-278e-4834-9108-7d92b6b3143b/air-max-90-shoe-ZJmChh.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/f0787522-9b3e-4d04-b56e-d1f5ef7f4485/air-max-90-shoe-ZJmChh.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/de07e896-eeac-4a36-934b-a6dd25ccb426/air-max-90-shoe-ZJmChh.jpg""]"
68,68,Nike Mercurial Superfly 7 Elite SE FG,CT1099-093,0.0,24995.0,1.0,Nike,"Everyone starts somewhere and Kylian Mbappé started on the pitches in Bondy. With green and gold details celebrating his home district, the Nike Mercurial Superfly 7 Elite SE FG pays tribute to greatness. A streamlined upper and Nike Aerotrak zone combine for fast-paced play to blow past the competition.",0.0,0.0,
69,69,Nike Epic Phantom React A.I.R. Cody Hudson,CI1718-001,13995.0,8397.0,26.0,Nike,"Soft to the touch, the Nike Epic Phantom React A.I.R. lets go of laces for slip-on style that has you up and running in no time. A sock-like fit within breathable Flyknit feels as though the Phantom ""disappears"" as you run, while a polka-dotted upper gets you noticed.",5.0,2.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/qt88vxbunc9hmmbrzwjo/epic-phantom-react-air-cody-hudson-running-shoe-ctX7Zl.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/irpmbhgx8lnsdyzxapwf/epic-phantom-react-air-cody-hudson-running-shoe-ctX7Zl.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/g1mvb8eem32rmjnfm4ga/epic-phantom-react-air-cody-hudson-running-shoe-ctX7Zl.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/yd9t2h1ukwxytlvzle0t/epic-phantom-react-air-cody-hudson-running-shoe-ctX7Zl.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/zfvxchvqgybhw2npexov/epic-phantom-react-air-cody-hudson-running-shoe-ctX7Zl.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/zmunvtsdm7xvsj2pkumj/epic-phantom-react-air-cody-hudson-running-shoe-ctX7Zl.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/rnchkfnpnzfjable8gdf/epic-phantom-react-air-cody-hudson-running-shoe-ctX7Zl.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/zljofnvvdh33qgrrhtul/epic-phantom-react-air-cody-hudson-running-shoe-ctX7Zl.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/melz57nrepqntxz49rov/epic-phantom-react-air-cody-hudson-running-shoe-ctX7Zl.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/dkjaudhpqlys5yfgfebw/epic-phantom-react-air-cody-hudson-running-shoe-ctX7Zl.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/ka5bt27ulezkdsd06y2s/epic-phantom-react-air-cody-hudson-running-shoe-ctX7Zl.jpg""]"
70,70,Nike Air Max 90,CD0490-101,0.0,9995.0,20.0,Nike,"Clean lines, versatile and timeless—the people's shoe returns with the Nike Air Max 90. Featuring the same iconic Waffle sole, stitched overlays and classic TPU accents you've come to love, it lets you walk among the pantheon of Air.",5.0,9.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/5a34d721-18f3-475f-bdd9-8a69baf97c24/air-max-90-shoe-r5WqV3.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/7387404e-787e-4ee3-bf91-01f60ac33864/air-max-90-shoe-r5WqV3.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/cd41dae5-2dfc-4147-8df5-aea3a49cdbbd/air-max-90-shoe-r5WqV3.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/dc8dec50-f085-44e5-aa40-555234598533/air-max-90-shoe-r5WqV3.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/21db27e7-a567-4e08-a86b-1358d6168e14/air-max-90-shoe-r5WqV3.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/13decd90-79bf-4273-a921-667ffe28712a/air-max-90-shoe-r5WqV3.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/37cade11-82b2-4ce3-b62c-bdeb81f1e14f/air-max-90-shoe-r5WqV3.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/bb21b13f-22b1-4385-a5cf-3073a7f599bf/air-max-90-shoe-r5WqV3.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/546a4972-8451-43d6-9c10-47f9fa5e164b/air-max-90-shoe-r5WqV3.jpg""]"
71,71,Nike Mercurial Superfly 7 Club TF,AT7980-606,0.0,5995.0,26.0,Nike,The Nike Mercurial Superfly 7 Club TF features a low-profile Dynamic Fit collar and synthetic material in the upper that wraps your foot for streamlined speed.,0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/1da165c0-ae07-43be-b94f-e2fc6da11039/mercurial-superfly-7-club-tf-artificial-football-shoe-GVrb1G.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/73aafdb2-6ffe-4466-a410-04b2a19a9621/mercurial-superfly-7-club-tf-artificial-football-shoe-GVrb1G.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/2a4998a9-7874-402b-a024-9af4a078f79a/mercurial-superfly-7-club-tf-artificial-football-shoe-GVrb1G.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/d5e02ecc-be1e-4744-a368-80abd1befce6/mercurial-superfly-7-club-tf-artificial-football-shoe-GVrb1G.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/90465249-5f7c-4dfe-9d05-7fb391bc5893/mercurial-superfly-7-club-tf-artificial-football-shoe-GVrb1G.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/639dfbe5-7396-4f9c-bace-cf8421ba4319/mercurial-superfly-7-club-tf-artificial-football-shoe-GVrb1G.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/7102cc66-4556-44d3-959c-517c138f2378/mercurial-superfly-7-club-tf-artificial-football-shoe-GVrb1G.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/55cf0485-98bc-4019-89f8-e17970f1b9e8/mercurial-superfly-7-club-tf-artificial-football-shoe-GVrb1G.jpg""]"
72,72,Nike Zoom Gravity,BQ3202-011,0.0,7995.0,30.0,Nike,"Designed to make fast go faster, the Nike Zoom Gravity is built to take you from quick tempo runs to winning races. Snappy forefoot propulsion and grippy, multi-surface traction combine to maximize your stride.",3.1,8.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/da8c4786-dd89-4e2b-8318-e837522fa4a2/zoom-gravity-running-shoe-BVCKhW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/f639e31b-a981-4f1e-a75d-e6c0f0b59393/zoom-gravity-running-shoe-BVCKhW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e9e8af40-728b-4783-ae73-27603a217879/zoom-gravity-running-shoe-BVCKhW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/c7e368c1-762e-48e4-a8bb-8136ca822a08/zoom-gravity-running-shoe-BVCKhW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/c899d3fe-9b25-4fd2-af70-6e64392a19b4/zoom-gravity-running-shoe-BVCKhW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/78051aed-b48f-4942-8ff0-470127b92db7/zoom-gravity-running-shoe-BVCKhW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/1bb2e7fc-7a39-4d66-8964-e03a1fa8a390/zoom-gravity-running-shoe-BVCKhW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/efa6a033-8a55-4710-aa61-38ce922a7af8/zoom-gravity-running-shoe-BVCKhW.jpg""]"
